roll|name|faction_id|faction_name|legend|type|description|id|,,,,,,,,,,,,
2|SYMPHONY OF PAIN|CD|Chaos Daemons|Drawing in all the screams of pain and pleasure from across the battlefield," the daemon melds them into a disorienting and otherworldly music that beguiles even as it torments.|Soulstain Discipline|<b>Malediction:</b> <i>Symphony of Pain</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 7. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one enemy unit within 18"" of and visible to this <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>", each time a melee attack is made by a model in that unit," subtract 1 from that attack’s <a href=""/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll"">hit roll</a> and <a href=""/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll"">wound roll</a>.|000007658003|",,,,,,,,
"3|HYSTERICAL FRENZY|CD|Chaos Daemons|The daemon sends a barbed lash of deranged fervour and furious bliss uncoiling across the battlefield to goad its allies to greater efforts.|Soulstain Discipline|<b>Blessing:</b> <i>Hysterical Frenzy</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 7. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one friendly <span class=""tooltip01037"" data-tooltip-content=""#tooltip_content01037"" data-tooltip-anchor=""#tooltip_content01037""><span class=""kwb"">LEGIONES</span> <span class=""kwb"">DAEMONICA</span> <span class=""kwb"">SLAANESH</span> <span class=""kwb"">CORE</span></span> unit within 18"" of and visible to this <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>:<br><ul><li>Add 1 to the Attacks characteristic of models in that unit.</li><li>Each time a model in that unit makes a melee attack"," on an unmodified <a href=""/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll"">hit roll</a> of 6", that attack scores 1 additional hit.</li></ul>|000007658004|,,,,,,,,,
4|DELIGHTFUL AGONIES|CD|Chaos Daemons|Manipulating the very stuff of its allies’ corporeal manifestations, the daemon turns their physical hurts to euphoric stimuli," allowing them to fight on even with their physical selves in tatters.|Soulstain Discipline|<b>Blessing:</b> <i>Delightful Agonies</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 6. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one friendly <span class=""tooltip01037"" data-tooltip-content=""#tooltip_content01037"" data-tooltip-anchor=""#tooltip_content01037""><span class=""kwb"">LEGIONES</span> <span class=""kwb"">DAEMONICA</span> <span class=""kwb"">SLAANESH</span> <span class=""kwb"">CORE</span></span> unit within 18"" of and visible to this <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>", each time a model in that unit would lose a wound, roll one D6: on a 5+, that wound is not lost.|000007658005|,,,,,,
5|PAVANE OF SLAANESH|CD|Chaos Daemons|Compelled by this daemons plaintive urging, its victims begin an ever-more-desperate dance," flailing and contorting with wild abandon until flesh tears and bones snap from the unnatural contortions.|Soulstain Discipline|<b>Witchfire:</b> <i>Pavane of Slaanesh</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 6. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one enemy unit within 18"" of and visible to this <span class=""kwb"">PSYKER</span>. Roll one D6 for each model in that unit. For each 5+"," that unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a> (to a maximum of 6 mortal wounds).|000007658006|",,,,,,,,
6|PHANTASMAGORIA|CD|Chaos Daemons|Fixing its malevolent gaze upon its chosen victims," the daemon floods their minds with rapturous visions of delight and horror. These escalate to such overwhelming heights that soon those foes not tearing themselves or one another to pieces instead simply drop dead from insupportable sensory overload.|Soulstain Discipline|<b>Witchfire:</b> <i>Phantasmagoria</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 7. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one enemy unit within 18"" of and visible to this <span class=""kwb"">PSYKER</span> and roll six D6. For each 5+"," that unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>", each time that unit suffers a mortal wound as a result of this psychic power, subtract 1 from the Leadership characteristic of models in that unit.|000007658007|,,,,,,,
"1|SHROUDED STEP|CD|Chaos Daemons|A black fume envelops the psyker’s allies. It flows across the battlefield before coalescing into a roiling darkness from which they then emerge.|Noctic Discipline|<b>Blessing:</b> <i>Shrouded Step</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 6. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one friendly <span class=""tooltip02042"" data-tooltip-content=""#tooltip_content02042"" data-tooltip-anchor=""#tooltip_content02042""><span class=""kwb"">LEGIONES</span> <span class=""kwb"">DAEMONICA</span> <span class=""kwb"">INFANTRY</span></span> or <span class=""kwb"">DISCIPLES</span> <span class=""kwb2"">OF</span> <span class=""kwb"">BE’LAKOR</span> <span class=""kwb"">INFANTRY</span> unit within 18"" of this <span class=""kwb"">PSYKER</span>. Remove that unit from the battlefield and set it up anywhere on the battlefield that is more than 9"" from any enemy models.|000007673002|",,,,,,,,,,,
2|WREATHED IN SHADES|CD|Chaos Daemons|The psyker draws from the warp a churning mass of damned shades," abandoned worshippers of Be’lakor now doomed to conceal and protect his current servants.|Noctic Discipline|<b>Blessing:</b> <i>Wreathed in Shades</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 7. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one friendly <span class=""tooltip00572"" data-tooltip-content=""#tooltip_content00572"" data-tooltip-anchor=""#tooltip_content00572""><span class=""kwb"">LEGIONES</span> <span class=""kwb"">DAEMONICA</span></span> or <a href=""/wh40k9ed/factions/chaos-daemons/#Army-of-Renown:-Disciples-of-Be-lakor""><span class=""kwb"">DISCIPLES</span> <span class=""kwb2"">OF</span> <span class=""kwb"">BE’LAKOR</span></a> unit (excluding <span class=""tooltip02043"" data-tooltip-content=""#tooltip_content02043"" data-tooltip-anchor=""#tooltip_content02043""><span class=""kwb"">MONSTER</span></span> and <span class=""tooltip01189"" data-tooltip-content=""#tooltip_content01189"" data-tooltip-anchor=""#tooltip_content01189""><span class=""kwb"">VEHICLE</span></span> units) within 12"" of this <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>"," enemy models cannot target that unit with ranged weapons unless that unit is the closest eligible target to the firing model or it is within 12"" of the firing model.|000007673003|",,,,,,,,,
3|PALL OF DESPAIR|CD|Chaos Daemons|The psyker draws forth every bleak imagining and hopeless terror their victims have ever felt," drowning their enemies’ minds in misery until they barely have the will to keep breathing.|Noctic Discipline|<b>Malediction:</b> <i>Pall of Despair</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 7. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one enemy unit within 18"" of and visible to this <span class=""kwb"">PSYKER</span>. Roll 3D6: if the result is greater than that unit’s Leadership characteristic"," select one of the following to apply to that unit:<br><ul><li>Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>"," if that unit has any <a href=""/wh40k9ed/the-rules/core-rules/#Aura-Abilities"">aura abilities</a>", select one of those abilities: that unit loses that ability.</li><li>Until the start of your next Psychic phase," that unit cannot <a href=""/wh40k9ed/the-rules/core-rules/#Performing-Actions"">perform actions</a>. If that unit is currently performing an action", it immediately fails.</li><li>Until the start of your next Psychic phase," in the <a href=""/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE"">Fight phase</a>", that unit is not eligible to fight that phase until after all eligible units from your army have done so.</li></ul>|000007673004|,,,
4|VOIDSLIVERS|CD|Chaos Daemons|Reaching with their mind into the darkest depths of the void, the psyker draws forth crystallised slivers of terror, misery and loss before hurling them in a storm at the foe. The darts rip through soul-matter," while leaving the enemy’s corporeal forms lifeless but seemingly unharmed.|Noctic Discipline|<b>Witchfire:</b> <i>Voidslivers</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 5. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one enemy model within 12"" of and visible to this <span class=""kwb"">PSYKER</span>. Draw a line between any part of this <span class=""kwb"">PSYKER</span>’s base and any part of the selected model’s base (or hull):<br><ul><li>The selected model’s unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a> (if that unit contains 11 or more models", it suffers D3 mortal wounds instead).</li><li>Every other enemy unit that this line passes over or through suffers 1 mortal wound (if any of those units contains 11 or more models, it suffers D3 mortal wounds instead).</li></ul>|000007673005|,,,,,,
5|PENUMBRAL CURSE|CD|Chaos Daemons|The psyker curses the blades of the enemy, causing them to become as insubstantial as shadows, and to pass harmlessly through the very foes they should have hewn in two.|Noctic Discipline|<b>Malediction:</b> <i>Penumbral Curse</i> has a warp charge value of 7. If manifested," select one enemy unit within 18"" of this <span class=""kwb"">PSYKER</span>. Until the start of your next Psychic phase", each time a model in that unit makes a melee attack, subtract 1 from that attack’s wound roll and worsen the Armour Penetration characteristic of that attack by 1.|000007673006|,,,,,,,
6|BETRAYING SHADES|CD|Chaos Daemons|Falling to the psyker’s whispered blandishments, the enemy’s very shadows turn upon them," clawing and ripping at the mortal forms that cast them.|Noctic Discipline|<b>Witchfire:</b> <i>Betraying Shades</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 6. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one enemy unit within 18"" of and visible to this <span class=""kwb"">PSYKER</span>.<br><ul><li>Select up to 6 models in that unit", and add together the unmodified Attacks characteristics of those models.</li><li>Roll a number of D6 equal to the total (for example, if five of the selected models had an Attacks characteristic of 2, and one had an Attacks characteristic of 3," you would roll thirteen D6).</li><li>If the result of the <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">Psychic test</a> was 11 or more", add 1 to each dice result.</li><li>For each roll of 6+," that unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a> (to a maximum of 6 mortal wounds).</li></ul>|000007673007|",,,
1|INTERFACE ECHO|LoV|Leagues of Votann|The Grinmyr draws empyrically archived Votannic wisdom from within ward-tech augmentic neural buffers," and uses it to inform their comrades’ battle plan.|Skeinwrought Discipline|<b>Blessing:</b> <i>Interface Echo</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 5. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," you gain 1 <a href=""/wh40k9ed/the-rules/core-rules/#Command-Points"">Command point</a>. The limit of gaining or refunding 1CP per battle round does not apply to any Command points gained via this psychic power.|000007761002|",,,,,,,,,,
2|FORTIFY|LoV|Leagues of Votann|The Kin have a natural belief in their own indomitable fortitude. Employing controlled empyric energies," the Grinmyr causes these beliefs to manifest as temporary physical enhancement.|Skeinwrought Discipline|<b>Blessing:</b> <i>Fortify</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 6. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one friendly <span class=""tooltip01301"" data-tooltip-content=""#tooltip_content01301"" data-tooltip-anchor=""#tooltip_content01301""><span class=""kwb2"">&lt;<span class=""kwb3"">L</span>EAGUE&gt;</span> <span class=""kwb"">CORE</span></span> or <span class=""tooltip02044"" data-tooltip-content=""#tooltip_content02044"" data-tooltip-anchor=""#tooltip_content02044""><span class=""kwb2"">&lt;<span class=""kwb3"">L</span>EAGUE&gt;</span> <span class=""kwb"">CHARACTER</span></span> unit within 12"" of this <span class=""kwb"">PSYKER</span>. Until the start of your next <a href=""/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE"">Psychic phase</a>:<br><ul><li>Add 1 to the Toughness characteristic of models in that unit.</li><li>Roll one D6 each time a model in that unit loses a wound: on a 6", that wound is not lost.</li></ul>|000007761003|,,,,,,,,,
3|ANCESTRAL WRATH|LoV|Leagues of Votann|Channelling the grim hatred that all Kin believe the Ancestors hold for their foes, the Grinmyr transmutes it into furious destructive energies. White fire leaps from their eyes, their fingertips and their open mouth," blasting the foe to scattered ashes.|Skeinwrought Discipline|<b>Witchfire:</b> <i>Ancestral Wrath</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 6. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one enemy unit within 18"" of and visible to this <span class=""kwb"">PSYKER</span> and roll 3 dice. If that enemy unit contains 11 or more models", roll 6 dice instead. In either case," add 1 to each result if that enemy unit has 1 or more <span class=""tooltip00811"" data-tooltip-content=""#tooltip_content00811""><span class=""tt kwbu"">Judgement</span> <span class=""tt kwbu"">tokens</span></span> on it. For each roll of 4+"," that enemy unit suffers 1 <a href=""/wh40k9ed/the-rules/core-rules/#Mortal-Wounds"">mortal wound</a>.|000007761004|",,,,,
4|GRUDGEPYRE|LoV|Leagues of Votann|Harnessing the Kin’s gestalt hatred for a begrudged foe," the Grinmyr engulfs their victim in a pillar of flame that scours them from existence.|Skeinwrought Discipline|<b>Witchfire:</b> <i>Grudgepyre</i> has a <a href=""/wh40k9ed/the-rules/core-rules/#Psychic-Tests"">warp charge</a> value of 4. If <a href=""/wh40k9ed/the-rules/core-rules/#Manifesting-Psychic-Powers"">manifested</a>"," select one enemy unit that is not a <span class=""kwb"">VEHICLE</span>"," <span class=""kwb"">MONSTER</span> or <a href=""/wh40k9ed/the-rules/core-rules/#Characters""><span class=""kwb"">CHARACTER</span></a> within 18"" of and visible to this <span class=""kwb"">PSYKER</span>. Roll 2D6 and add the number of <span class=""tooltip00811"" data-tooltip-content=""#tooltip_content00811""><span class=""tt kwbu"">Judgement</span> <span class=""tt kwbu"">tokens</span></span> that are next to that unit to the result: if the result is greater than the unmodified Leadership characteristic of that unit", one model selected by your opponent in that unit is destroyed.|000007761005|,,,,,,,,
